0,160,88,88,89,234,219,166,168,221,250,145,0,97,98,54,0,0,54,54,0,0,0,54,54,54,54,0,0,0,0,166,192,145,145,160,160,2,177,177,178,178,178,178,178,178,178,19,145,0
0,160,104,104,105,234,219,166,168,221,232,250,0,97,98,54,0,0,0,0,0,160,160,146,144,145,144,144,144,144,145,146,147,145,145,177,177,20,36,36,36,36,36,36,36,36,36,21,145,0
0,160,88,89,89,234,219,166,168,221,232,145,1,97,98,54,0,160,160,92,93,160,160,146,147,147,144,145,146,147,145,146,147,145,145,177,177,177,177,108,109,204,204,178,178,219,144,221,145,0
0,160,104,105,105,234,219,166,168,221,232,145,1,97,98,54,0,160,160,108,109,160,160,145,146,147,34,36,36,36,36,36,145,145,145,36,36,36,36,36,37,219,193,178,146,235,236,237,146,0
0,160,88,88,89,234,219,166,168,221,232,145,1,97,98,54,54,249,160,160,160,160,160,146,147,144,145,146,147,146,250,146,147,145,145,178,178,178,178,178,178,213,193,193,146,146,92,93,146,0
0,160,104,104,105,234,219,166,168,221,232,245,1,97,98,54,54,245,160,160,160,160,160,146,147,144,145,146,245,144,145,245,147,145,145,178,178,148,178,178,178,213,193,193,146,146,108,109,146,0
0,160,88,89,89,234,219,166,168,221,232,145,0,97,98,54,54,0,0,0,0,0,0,0,0,0,54,54,54,54,54,54,0,0,0,0,0,178,178,178,178,213,193,193,193,146,146,146,146,0
0,160,104,105,105,234,219,166,168,221,232,145,0,116,117,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,87,54,178,208,213,80,80,193,193,146,146,146,0
0,160,92,93,122,122,219,182,122,182,122,122,0,132,133,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,102,103,54,178,208,80,80,80,80,193,192,146,146,0
0,160,108,109,163,122,155,156,157,122,182,122,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,0,0,0,0,0,0,97,98,54,178,80,80,80,80,80,80,192,146,146,0
0,160,122,180,180,122,171,172,173,182,180,182,144,144,144,144,144,144,144,144,144,144,144,144,144,250,249,144,144,155,156,157,144,144,13,29,97,98,54,54,80,80,80,80,80,80,192,146,146,0
0,160,122,122,163,122,187,188,189,122,182,122,151,151,182,144,144,144,144,144,148,144,144,144,144,144,144,144,144,171,172,173,144,144,13,29,97,98,166,168,80,250,80,4,36,36,36,36,23,0
0,160,122,122,122,122,122,92,93,122,122,182,183,183,122,182,144,144,144,144,144,144,144,144,144,144,144,144,144,187,188,189,144,144,13,29,97,98,166,168,250,80,80,19,1,1,1,1,1,0
0,160,122,153,154,122,122,108,109,122,153,154,122,122,182,122,151,151,151,151,151,151,151,151,155,156,157,151,151,151,182,144,248,13,13,29,97,98,54,54,80,64,80,19,1,1,1,1,1,0
0,160,122,169,170,122,122,163,180,163,169,170,122,92,93,182,183,183,183,183,183,183,183,183,171,172,173,183,183,144,144,151,152,13,13,29,97,98,54,54,80,81,81,19,1,1,2,1,1,0
0,160,122,122,122,122,153,154,122,163,122,122,122,108,109,122,122,122,122,122,92,93,122,122,187,188,189,13,13,183,183,144,151,151,151,29,97,98,54,54,80,80,80,19,1,1,2,1,1,0
0,160,122,122,122,122,169,170,163,180,122,122,122,122,122,122,155,156,157,122,108,109,122,122,13,13,13,13,13,13,13,182,183,183,183,29,116,117,96,96,96,96,96,96,96,96,0,96,83,0
0,160,14,14,14,14,14,14,14,14,14,14,14,14,14,122,171,172,173,122,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,132,133,112,112,112,112,112,112,112,112,0,112,99,0
0,14,253,253,253,253,253,253,253,253,253,253,253,253,253,14,187,188,189,14,253,253,253,253,253,253,13,13,13,13,13,13,13,13,13,13,34,35,36,36,36,36,36,36,36,36,36,37,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
