0,208,225,2,198,199,19,144,29,29,16,29,29,144,0,192,192,192,1,1,97,98,193,193,193,193,29,29,144,144,144,144,144,144,144,144,144,144,144,144,20,36,144,144,144,36,21,144,144,0
0,208,225,2,214,215,19,144,16,29,29,29,29,144,0,192,192,192,1,1,97,98,193,193,193,193,0,0,32,32,32,32,32,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0
0,208,225,2,198,199,19,144,144,144,144,144,144,144,0,1,1,1,1,1,97,98,193,193,193,193,0,0,32,144,144,144,32,144,144,245,144,245,144,249,144,144,144,144,144,144,144,144,144,0
0,208,225,2,214,215,19,0,0,0,0,0,0,0,0,1,1,1,1,1,97,98,193,193,193,193,0,0,32,32,32,32,32,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,0
0,208,225,2,230,231,20,23,23,23,23,23,23,23,23,23,23,23,23,37,97,98,193,193,193,193,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0
0,208,225,2,198,204,200,201,202,200,201,202,200,201,200,201,200,200,201,202,97,98,193,193,193,193,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0
0,208,225,2,152,216,216,217,218,216,217,218,216,217,216,217,216,216,217,218,97,98,193,193,193,193,193,193,193,193,193,193,193,193,193,193,14,14,14,193,193,193,193,193,193,193,249,193,193,0
0,208,225,20,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,37,116,117,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,83,193,193,250,193,0
0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,132,133,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,99,245,193,193,193,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
